2019/01/03-12:49 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain- Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5cb5bb88, org.springframework.security.web.context.SecurityContextPersistenceFilter@4e17913b, org.springframework.security.web.header.HeaderWriterFilter@151ef57f, org.springframework.security.web.authentication.logout.LogoutFilter@3abfe845, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@f288c14, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@64f16277, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1846579f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@17b6d426, org.springframework.security.web.session.SessionManagementFilter@5524b72f, org.springframework.security.web.access.ExceptionTranslationFilter@ad9e63e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4a14c44f]
2019/01/03-12:49 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer- Tomcat started on port(s): 8084 (http) with context path ''
2019/01/03-12:49 [main] INFO  com.demo.springwebdemo.SpringWebApplication- Started SpringWebApplication in 6.583 seconds (JVM running for 8.397)
2019/01/03-12:49 [http-nio-8084-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]- Initializing Spring DispatcherServlet 'dispatcherServlet'
2019/01/03-12:49 [http-nio-8084-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet- Initializing Servlet 'dispatcherServlet'
2019/01/03-12:49 [http-nio-8084-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet- Completed initialization in 10 ms
2019/01/03-12:49 [http-nio-8084-exec-8] INFO  com.alibaba.druid.pool.DruidDataSource- {dataSource-1} inited
2019/01/03-15:44 [main] INFO  com.demo.springwebdemo.SpringWebApplication- Starting SpringWebApplication on vargen-PC with PID 5760 (F:\springbootdemo\springwebdemo\target\classes started by vargen in F:\springbootdemo)
2019/01/03-15:44 [main] INFO  com.demo.springwebdemo.SpringWebApplication- No active profile set, falling back to default profiles: default
2019/01/03-15:44 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer- Tomcat initialized with port(s): 8084 (http)
2019/01/03-15:44 [main] INFO  org.apache.catalina.core.StandardService- Starting service [Tomcat]
2019/01/03-15:44 [main] INFO  org.apache.catalina.core.StandardEngine- Starting Servlet Engine: Apache Tomcat/9.0.13
2019/01/03-15:44 [main] INFO  org.apache.catalina.core.AprLifecycleListener- An older version [1.2.16] of the APR based Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.18]
2019/01/03-15:44 [main] INFO  org.apache.catalina.core.AprLifecycleListener- Loaded APR based Apache Tomcat Native library [1.2.16] using APR version [1.6.3].
2019/01/03-15:44 [main] INFO  org.apache.catalina.core.AprLifecycleListener- APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
